,time_stamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
495,"Tue, 06 Jul 2021 15:52:50.761812",4343.04985,11583.1162,6556.174571,9442.766173,786.1208558,794.3431249,809.9395039,801.7537028,808.8164192,780.5075272,776.363317,766.4156836,770.7256321,770.1597237,783.3677297,814.0006143,825.702731,805.6109483,819.2789513,816.8622895,815.4140053,800.3755369,783.2815586,788.6608904,780.2083055,740,729.4004387,705.6380092,691.1070829,632.0830642,542.4435454,349.3837432,1225.489698,332.583824,503.4381789,564.1923431,613.8867974,609.6433384,608.0008224,587.081766,595.265487,564.400567,536.7802157,511.0029354,489.2862148,451.4000443,417.5799325,363.8859712,330.6433123,312.5411973,256.4156781,206.9685967,175.2312757,189.6127633,170.1058494,154.0194793,133.8992158,50.69516742,50.009999,100,174.5623098,0,2146.567725,4778.184592
496,"Tue, 06 Jul 2021 15:52:50.794681",4343.04985,11583.1162,6556.174571,9442.766173,631.5069279,649.6837692,667.7012805,642.3098941,624.1874718,583.2117969,608.7569301,619.5458014,657.756794,689.0457169,694.8740893,686.2798263,710.3639912,730.8604518,706.9179585,710.2288364,715.7911707,775.9304093,783.3070918,801.6994449,711.2334357,758.113448,710.6511099,683.9532148,756.3735849,627.8980809,548.8934323,395.0354414,1225.489698,387.8272811,563.69584,642.6204167,775.8930339,751.5810003,748.9539372,809.1359589,786.4477096,848.7431885,861.4853452,832.7262455,769.7687965,751.9607703,723.7748269,746.327676,704.2002556,642.38462,638.8747921,610.8723271,574.2229532,525.4455252,475.0378932,452.6422428,438.3206589,439.9011253,422.3091285,385.6319489,359.4885255,0,2146.567725,4778.184592
497,"Tue, 06 Jul 2021 15:52:50.794881",4343.04985,11583.1162,6556.174571,9442.766173,779.9698712,818.8540774,861.9245907,864.0098379,857.7557928,835.4190565,823.4087685,818.1760202,821.3580218,836.507621,847.8519918,845.1869616,858.2319034,865.7303275,847.1959632,840.5629066,848.5623136,871.6220511,865.020231,847.5759553,799.3122043,807.2477934,763.4055279,728.3213576,745.5259888,646.5059938,556.5617666,376.7824306,1225.489698,358.0460864,511.7128101,575.6570159,655.9855181,616.9294935,612.0457499,621.1360559,592.0304046,621.9332762,596.2013083,557.8826041,477.2682684,442.3301934,402.8399186,404.1150826,371.8400194,296.0219586,285.7481409,239.8416144,207.0024154,179.2010045,130.6483831,117.6435294,108.6001842,40.49691346,26,39.05124838,39.05124838,0,2146.567725,4778.184592
498,"Tue, 06 Jul 2021 15:52:50.841404",4343.04985,4343.04985,6556.174571,9442.766173,792.5477904,827.4684284,861.7337176,861.4278844,854.6355949,830.3523349,816.7159849,821.7596972,817.5879158,809.0747802,818.833927,844.9928994,839.6618367,830.3041611,858.9912689,849.8499868,865.9105035,817.8924135,803.6180685,802.7459125,833.4086633,802.048627,792.455046,769.8960969,696.2126112,683.4412923,600.119988,347.9554569,1225.489698,332.2800024,543.2531638,633.6536909,610.1811207,681.2605962,673.8204509,627.459162,651.9585876,572.4089447,535.7882044,519.2301994,557.2297551,519.7095343,468.7216658,374.8919844,344.5010885,325.7299495,254.1889061,205,202.319055,156.9235483,148.0033783,129.9730741,82.85529555,66.85057965,72.03471385,57.62811814,38.07886553,0,2146.567725,4778.184592
499,"Tue, 06 Jul 2021 15:52:51.96393",4343.04985,11583.1162,6556.174571,9442.766173,793.1235717,823.2332598,864.0891158,844.8106297,859.0052386,825.5283157,815.6108141,803.473086,783.6536225,791.6691228,804.3015604,826.0998729,804.493008,797.1812843,819.3564548,824.1535051,814.4851134,786.4890336,752.155569,745.9738601,785.8123186,731.2249996,751.172417,736.5568546,672.1257323,652.596353,562.3379767,333.2641595,1225.489698,317.1655719,528.3190324,595.4536086,592.4086427,635.0952684,633.4800707,591.4000338,635.0787353,547.6175673,519.4246817,481.4187367,519.4814722,484.8308984,439.4826504,344.1177124,302.1671723,335.9360058,216.0948866,188.8597363,155.3222457,179.1368192,164.5600194,149.4054885,125.7338459,61.74139616,72,67.47592163,75.89466384,0,2146.567725,4778.184592
500,"Tue, 06 Jul 2021 15:52:51.121171",4343.04985,11583.1162,6556.174571,9442.766173,829.0488526,848.7337627,874.9457126,870.098845,858.2196688,836.327687,820.9122974,809.6715383,810.7854217,821.4846316,835.569267,839.414677,835.4190565,823.3207152,823.0947698,821.3239312,822.4919452,802.142132,786.5723107,771.326779,787.6750599,760.6004207,768.8907595,749.2889963,685.2481302,655.6645484,565.0221235,341.6035714,1225.489698,329.006079,539.636915,606.9810541,607.6981158,645.1573451,645.1116182,637.2268042,639.4325609,571.5540219,548.811443,522.3983155,516.3816418,475.4050904,448.6267937,389.3905494,351.1765938,333.1140946,285.4084792,246.6617117,226.0486673,174.0028735,160.863296,133.4166406,101.1385189,123.3207201,114.280357,121.823643,138.8416364,0,2146.567725,4778.184592
501,"Tue, 06 Jul 2021 15:52:51.127950",4343.04985,11583.1162,6556.174571,9442.766173,768.9434309,802.1932436,846.1725592,842.2410581,829.790335,822.8760539,809.6227517,803.4233006,784.6591617,800.7109341,810.9926017,832.6229639,826.4411655,803.0255289,812.9803196,823.3808353,821.823582,775.8788565,768.459498,753.7227607,780.372347,765.0947654,762.5811432,745.751299,664.1001431,654.0741548,575.1043384,335.0059701,1225.489698,316.0965043,525.4883443,606.1724177,579.456642,643.1749373,637.397835,605.8927298,617.0510514,539.8092256,519.8095805,496.3637779,512.9054494,474.7093848,431.26442,353.0014164,323.4223245,320.0015625,253.2982432,227.0704736,185.6986807,162.6068879,155.9551217,119.6035117,100.284595,112.8051417,105.1189802,116.8246549,122.2988144,0,2146.567725,4778.184592
502,"Tue, 06 Jul 2021 15:52:51.139450",4343.04985,11583.1162,6556.174571,9442.766173,842.1146003,852.2171085,864.1874797,843.3842541,851.3078174,819.9006037,810.2252773,809.34109,821.3403679,826.4653653,830.9235825,836.6128137,868.1486048,837.0005974,791.5459557,800.4829792,795.6663874,840.3362422,831.8972292,820.624762,762.696532,791.8415245,738.9756424,719.1063899,751.0665749,632.4531603,546.0082417,378.6000528,1225.489698,361.6697389,500.9191552,566.6268613,664.0248489,593.0413139,594.7184208,639.7257225,572.1477082,618.3283917,593.7415263,562.0080071,462.9924405,415.2168108,383.64176,412.350579,374.3180466,278.1726083,291.3365751,264.0075756,238.6000838,175.0457083,128.751699,109.603832,84.00595217,94.36630755,71.58910532,50.009999,94.51454914,0,2146.567725,4778.184592
503,"Tue, 06 Jul 2021 15:52:51.143518",4343.04985,11583.1162,6556.174571,9442.766173,786.0082697,803.4152102,828.9348587,819.2612526,813.471573,790.6301284,777.2078229,781.9769818,759.8578814,771.9507756,770.0188309,791.0802741,777.5120578,780.0339736,805.5315016,808.0024752,806.0483856,760.2927068,753.1168568,737.4021969,785.5424877,737.2523313,757.7631556,744.4971457,666.4240392,662.4899999,569.2275468,331.0966626,1225.489698,314.734809,528.1145709,603.1624988,571.9694048,637.3201707,629.0961771,591.1184315,614.1009689,531.1431069,498.8677179,477.7457483,504.1715978,468.2093549,430.767919,330.3407332,299.541316,318.5733824,237.0021097,195.0102561,169.4343531,178.0702109,166.4331698,147.1054044,126.4950592,118.3384975,117.6137747,184.8783384,252.2419473,0,2146.567725,4778.184592
504,"Tue, 06 Jul 2021 15:52:51.170057",4343.04985,11583.1162,6556.174571,9442.766173,727.151291,759.911179,793.6831862,808.1986142,795.8021111,775.2580216,749.9233294,752.8804686,752.521096,756.220206,763.0530781,760.8679255,803.7972381,776.9890604,762.0006562,750.8934678,762.512295,759.0230563,762.2893152,751.0079893,719.4588244,751.6648189,683.0592946,671.8005656,686.266712,597.6261373,518.3483385,352.6386252,1225.489698,352.0908974,485.7262604,557.1687357,626.8404901,590.5294235,585.3170081,617.7847522,573.3489339,608.5211582,578.7443304,555.5429776,487.3366393,456.2565068,419.4627516,410.7018383,371.0417766,315.1031577,298.4292211,258.6522762,233.0193125,204.0441129,176.9773997,152.8953891,149.6829984,103.3924562,83.5463943,99.82484661,132.0605922,0,2146.567725,4778.184592
505,"Tue, 06 Jul 2021 15:52:51.186873",4343.04985,11583.1162,6556.174571,9442.766173,779.6031041,815.3557506,856.7712647,855.1309841,862.7079459,839.1048802,826.0568988,821.3458468,821.7359673,822.0468356,828.9083182,837.2550388,829.3081454,849.0712573,823.0674334,826.1749209,821.9227458,816.8237264,818.8821649,807.732629,774.0161497,783.0836482,739.2009199,721.4111172,718.9617514,638.0360491,549.1812087,365.4093595,1225.489698,351.3659061,516.0474784,589.0916737,644.6099596,621.9300604,614.9056838,640.9695781,601.9053082,624.2387364,591.1683347,558.5499082,506.1225148,480.9074755,440.023863,417.6900765,389.0192797,334.7626025,300.0416638,270.7120241,232.9742475,207.6920798,190.5597019,166.6763331,150.2331521,82.15229759,55.94640292,67.95586803,101.0049504,0,2146.567725,4778.184592
506,"Tue, 06 Jul 2021 15:52:51.195244",4343.04985,11583.1162,6556.174571,9442.766173,750.0193331,783.449424,827.3868503,822.5253795,827.4345896,813.2465801,795.7443057,802.7758093,774.8838623,782.3566961,794.9691818,820.5766265,815.9865195,793.426115,824.6623551,821.8333164,830.2535757,776.8944587,774.209274,751.5297732,793.7568897,740.5308906,762.1345026,742.4311416,668.530478,646.9103493,566.7892024,338.0946613,1225.489698,325.3997541,530.4535795,595.6257214,580.9044672,639.9015549,634.4761619,584.2473791,627.5420305,550.3180898,523.000956,487.8401378,525.0561875,491.0651688,465.2021066,357.8505275,326.3862742,349.3222008,244.8836458,217.2487054,183.6001089,219.3285207,197.5702407,177.5049295,162.3360712,80.05623024,71.55417528,105.6882207,146.7685252,0,2146.567725,4778.184592
507,"Tue, 06 Jul 2021 15:52:51.217155",4343.04985,11583.1162,6556.174571,9442.766173,775.3734584,804.5551566,844.5176138,829.3081454,829.4727241,811.172608,796.6937931,787.9961929,775.0006452,784.4399276,780.7438761,806.7044068,806.1048319,782.4889776,819.0634896,825.8353347,828.4020763,765.2659668,766.0300255,748.5913438,794.9402493,733.2973476,768.6253964,752.3516465,664.8563755,660.6239475,571.65724,335.1208737,1225.489698,321.9083721,534.0720925,607.3755016,580.7624299,652.1104201,658.4109659,580.8993028,632.5575073,539.8092256,507.8710466,486.211888,513.2065861,480.9656952,461.0694091,335.7156535,304.5816803,339.1651515,235.5949915,204.3942269,173.4877517,208.0793118,187.4086444,174.4849564,149.0134222,92.35799911,96.60745313,133.3041635,168.8342382,0,2146.567725,4778.184592
508,"Tue, 06 Jul 2021 15:52:55.274621",4343.04985,11583.1162,6556.174571,9442.766173,728.5890474,751.651515,771.9274577,769.4114634,744.7690917,731.1231086,709.7393888,720.5948931,717.290039,710.019718,713.2355852,691.763688,732.2199123,698.0580205,653.0941739,645.6004957,634.5021671,660.0378777,653.2419154,626.7647086,580.5385431,596.540862,543.7435057,524.6227216,538.4440547,458.0622228,396.1678937,268.5218799,1225.489698,256.1952381,363.7705321,416.7073313,472.1440458,458.2455674,455.6851984,500.1459787,444.8381728,493.3497745,484.43369,465.8594209,397.3726211,376.5275554,353.0552365,392.562097,383.5635541,300.0166662,331.4890647,305.0409809,288.4250336,244.1311123,203.7694776,198.022726,193.3494246,238.1701073,236.326046,199.0401969,158.6726189,0,2146.567725,4778.184592
509,"Tue, 06 Jul 2021 15:52:55.477880",4343.04985,11583.1162,6556.174571,9442.766173,631.0190171,655.1465485,686.630177,685.0788276,673.6660894,658.678981,656.0030488,646.2391198,653.4707339,656.1074607,660.6216769,652.1755899,643.3078579,650.6957815,646.2391198,637.058867,624.2563576,606.0825026,591.7381178,572.889169,568.4663578,554.0730999,527.0920223,527.0920223,481.9180428,455.6851984,395.4642841,240.2852472,1225.489698,225.4107362,365.2314335,416.400048,428.4413612,453.7488292,474.4185915,480.3675676,478.1736086,471.7817292,461.703368,462.8347437,460.4041703,445,431.5043453,415.8088503,400.6819187,385.7978745,360.7242714,349.4824745,331.4830312,290.4961273,301.3171087,284.1144136,280.7935184,289.799931,279.5174413,284.2973795,288.1423259,0,2146.567725,4778.184592
510,"Tue, 06 Jul 2021 15:52:56.274355",4343.04985,11583.1162,6556.174571,9442.766173,584.0719134,609.0623942,631.7729022,628.2690506,630.6726568,628.4584314,624.0392616,644.9434084,627.3794705,638.2358498,663.1598601,651.5596673,702.342509,674.8525765,655.9550289,660.8789602,657.2252278,671.1609345,668.3352452,664.1182124,619.3876008,609.899172,601.466541,613.7760178,614.7584892,544.9403637,487.2473704,327.5667871,1225.489698,326.0628774,490.6577218,570.5094215,647.1305896,629.622903,654.269822,669.5207241,687.57036,711.2812383,710.3478021,693.4010384,664.9060084,653.4959832,620.0169353,619.6910521,597.6863726,560.699563,544.6402482,522.3830013,500.0179997,491.1303289,448.9743868,436.426397,416.4720879,419.3196871,402.959055,354.0183611,308.0016234,0,2146.567725,4778.184592
511,"Tue, 06 Jul 2021 15:52:56.277349",4343.04985,11583.1162,6556.174571,9442.766173,586.9241859,611.5529413,611.5529413,633.8020196,617.3005751,611.0466431,603.3655608,626.6554077,641.7515095,639.8312277,662.0770348,636.5359377,643.6023617,681.5959213,651.7123599,653.3949801,641.2838685,681.3237116,670.5617048,662.5413195,617.8389758,629.3250353,597.5993641,589.4412609,618.8311563,536.9711352,471.8061042,327.1238298,1225.489698,328.0320106,480.1603899,555.0288281,645.0837155,622.7182348,642.4025218,675.3369529,662.2001208,713.2811507,704.3472155,703.6263213,643.3863536,637.0282568,611.0662812,621.4217569,600.6163501,558.5284236,548.534411,523.4625106,499.8329721,474.6209014,441.1847685,415.390178,412.801405,422.9066091,407.9338182,361.260294,317.9072192,0,2146.567725,4778.184592
512,"Tue, 06 Jul 2021 15:52:56.324759",4343.04985,11583.1162,6556.174571,9442.766173,573.4474693,578.6829875,602.4690863,608.8234555,643.7491748,645.2542135,628.3351017,640.0078125,612.6116225,618.7220701,625.3582973,659.2002731,612.8890601,643.5060217,698.4217923,688.2041848,688.2041848,631.6518028,625.5493586,624.2339305,679.265044,613.0579092,647.9359536,638.1112756,574.1297763,582.3710158,506.388191,313.8056724,1225.489698,308.2920693,516.939068,594.8663715,611.2094567,674.7303165,692.6073924,653.723183,716.5088974,677.4488911,655.6958136,663.4282177,698.4590181,685.5785878,657.0700115,575.8029177,566.887114,582.4448472,517.6765399,485.4080757,456.5709145,487.6474136,468.2648823,452.1338297,452.3549491,381.3712102,368.9512163,357.9622885,366.4450846,0,2146.567725,4778.184592
513,"Tue, 06 Jul 2021 15:52:56.337826",4343.04985,11583.1162,6556.174571,9442.766173,569.6463815,580.5385431,607.0683652,613.457415,653.012251,648.6331783,643.2728814,632.7092539,610.1778429,618.321114,638.376848,666.9347794,622.547187,639.6882053,698.9363347,696.7704069,696.7704069,628.4210372,629.0349752,609.8696582,672.9710246,620.3547372,653.841724,647.340714,565.0530949,586.5841798,515.340664,306.4914354,1225.489698,300.4330208,513.7012751,609.5842846,599.69659,679.0066274,698.416781,661.5496958,721.7319447,680.1477781,654.083328,660.636814,712.0007022,685.4560526,667.0119939,577.4997835,572.4028302,591.936652,524.1698198,483.9690073,460.0662996,477.1624461,472.704982,467.0974202,452.0011062,392.4206926,370.1351105,363.1487299,372.0913866,0,2146.567725,4778.184592
514,"Tue, 06 Jul 2021 15:52:56.353488",4343.04985,11583.1162,6556.174571,9442.766173,549.5243398,572.3993361,604.1936776,620.2330207,652.5434851,646.4278769,637.8440248,639.9789059,601.1430778,613.2576946,615.9521085,661.3145999,610.170468,639.8788948,690.6460743,690.7532121,688.6109206,624.07131,619.3908298,599.3413051,661.4559698,607.0403611,648.062497,635.1322697,562.0720594,578.4678038,510.5291373,307.1628233,1225.489698,302.2929043,513.5766739,594.7839944,600.170809,680.8002644,700.6004568,658.1261277,732.6882011,681.6524041,664.9586453,666.003003,708.3113722,689.7456053,669.2458442,572.4168062,559.0348826,587.0953926,519.9509592,486.5603765,457.2231403,488.7617006,474.587189,464.4760489,453.5383115,387.8724017,370.8719456,342.0131576,331.8508701,0,2146.567725,4778.184592
515,"Tue, 06 Jul 2021 15:52:56.354851",4343.04985,11583.1162,6556.174571,9442.766173,627.3818614,637.2479894,651.5312732,651.3071472,636.8877452,626.9322132,616.2807802,625.6596519,656.1287983,668.1466905,679.6888994,652.0076687,726.2293026,695.735582,648.8451279,656.4586811,654.1635881,677.1838746,678.6162391,671.3940721,639.6514676,664.1152008,616.637657,606.3085023,618.321114,549.9836361,488.3574511,334.378528,1225.489698,330.1696534,496.6256135,574.8669411,646.4619092,651.6210555,667.2997827,723.5302343,701.4677469,730.0109588,728.0109889,720.2006665,669.1106037,647.6210312,626.9226428,634.2751769,622.9839484,558.4711273,572.3250824,544.3418044,523.8291706,443.5493208,438.3206589,417.3068415,418.4220357,443.1128524,432.2510844,443.0180583,452.3118393,0,2146.567725,4778.184592
516,"Tue, 06 Jul 2021 15:52:56.383510",4343.04985,11583.1162,6556.174571,9442.766173,595.3301605,602.9137583,622.6564061,627.5388434,653.1186722,641.0195005,643.1617215,641.7889061,623.4003529,628.4520666,643.292313,672.1346591,640.6535725,648.2669203,674.6413862,695.2157938,693.8140961,650.2745574,640.630939,624.9944,677.5485222,636.0196538,662.9668167,646.06656,580.6616915,589.5396509,516.4968538,312.6483648,1225.489698,305.864349,524.9761899,604.787566,612.1192694,681.8834211,709.2221091,690.1724422,730.1897014,675.0266661,672.0305053,676.4569462,704.5069198,684.8948824,654.9267135,596.5609776,570.4068723,584.2088668,518.1669615,498.6581996,465.9957081,466.0042918,470.9352397,457.2198596,446.0179369,395.1708491,380.6638937,385.7784338,404.4762045,0,2146.567725,4778.184592
517,"Tue, 06 Jul 2021 15:52:56.398545",4343.04985,11583.1162,6556.174571,9442.766173,557.8180707,585.2085098,625.6364759,624.0008013,666.3107383,656.6955154,650.4682928,637.1224372,621.9332762,619.5361168,634.6416312,677.593536,641.788127,642.477237,702.6592346,693.7463513,696.4265934,632.4025617,628.761481,613.4631203,680.2448089,616.1728654,651.6993172,646.2197769,574.1471937,588.2048963,518.5595434,305.9182897,1225.489698,303.4221482,519.7614838,604.91487,607.5862079,681.3552671,705.0992838,677.2481082,738.9539904,681.0910365,668.5813339,681,710.6651814,697.4711464,669.1038783,593.0430001,570.7267297,596,522.4633958,488.1475187,465.7563741,481.6658593,481.4083506,466.1684245,469.2973471,395.132889,377.8280032,342.3813663,325.0846044,0,2146.567725,4778.184592
518,"Tue, 06 Jul 2021 15:52:56.405988",4343.04985,11583.1162,6556.174571,9442.766173,565.5059681,592.4390264,628.0326425,631.8100981,658.7723431,653.012251,641.4117242,634.4336057,621.4563541,632.14318,634.9503918,670.7503261,649.0493048,648.4442921,696.7137145,685.4035308,692.9624809,644.156037,629.114457,610.8035691,675.9186342,628.7837466,662.033987,645.5857805,571.82952,589.0415945,512.3368033,307.6897788,1225.489698,308.3666649,517.8967078,600.7495318,604.88098,688.3117026,709.7443202,682.132685,724.8510192,677.7647084,667.4383867,671.2689476,697.1613873,674.5227943,662.6348919,588.5618064,572.1975183,586.2866193,528.8752216,496.4604717,470.6166168,470.7918861,471.1899829,463.1554815,450.1477535,401.5694211,391.5316079,371.9811823,360.0277767,0,2146.567725,4778.184592
